Date,SPY,QQQ,IWM,IWD,IWF
1993-01-01,24.45252799987793,,,,
1993-02-01,24.713390350341797,,,,
1993-03-01,25.148181915283203,,,,
1993-04-01,24.62041473388672,,,,
1993-05-01,25.284420013427734,,,,
1993-06-01,25.197050094604492,,,,
1993-07-01,25.252452850341797,,,,
1993-08-01,26.220314025878906,,,,
1993-09-01,25.868364334106445,,,,
1993-10-01,26.543058395385742,,,,
1993-11-01,26.259735107421875,,,,
1993-12-01,26.401395797729492,,,,
1994-01-01,27.50919532775879,,,,
1994-02-01,26.706928253173828,,,,
1994-03-01,25.441102981567383,,,,
1994-04-01,25.87476348876953,,,,
1994-05-01,26.287193298339844,,,,
1994-06-01,25.516132354736328,,,,
1994-07-01,26.51512336730957,,,,
1994-08-01,27.525903701782227,,,,
1994-09-01,26.668556213378906,,,,
1994-10-01,27.593456268310547,,,,
1994-11-01,26.49479103088379,,,,
1994-12-01,26.476648330688477,,,,
1995-01-01,27.584659576416016,,,,
1995-02-01,28.710363388061523,,,,
1995-03-01,29.351022720336914,,,,
1995-04-01,30.384069442749023,,,,
1995-05-01,31.58946990966797,,,,
1995-06-01,32.040367126464844,,,,
1995-07-01,33.265167236328125,,,,
1995-08-01,33.413272857666016,,,,
1995-09-01,34.64426040649414,,,,
1995-10-01,34.726829528808594,,,,
1995-11-01,36.271488189697266,,,,
1995-12-01,36.61578369140625,,,,
1996-01-01,38.15292739868164,,,,
1996-02-01,38.27463912963867,,,,
1996-03-01,38.76150131225586,,,,
1996-04-01,39.35685348510742,,,,
1996-05-01,40.250240325927734,,,,
1996-06-01,40.391300201416016,,,,
1996-07-01,38.78069305419922,,,,
1996-08-01,39.52757263183594,,,,
1996-09-01,41.52239227294922,,,,
1996-10-01,43.08546829223633,,,,
1996-11-01,46.230873107910156,,,,
1996-12-01,44.90999221801758,,,,
1997-01-01,47.91913986206055,,,,
1997-02-01,48.377498626708984,,,,
1997-03-01,46.0665168762207,,,,
1997-04-01,49.137939453125,,,,
1997-05-01,52.24380874633789,,,,
1997-06-01,54.18016052246094,,,,
